"ID","householdID","communityID","Birth_Year","Birth_Month","ba003","Current_Hukou","Marital_Status","bf004","Adult_Edu","Age_2011","Edu_Group","Area_Type"
"15047831002","150478310","1504783",1942,6,2,"1","2",NA,0,69,2,"1"
"15047831101","150478311","1504783",1948,6,1,"1","1",NA,0,63,2,"1"
"15047831102","150478311","1504783",1947,5,2,"1","1",NA,0,64,1,"1"
"15047831201","150478312","1504783",1941,2,1,"1","1",NA,0,70,2,"1"
"15047831202","150478312","1504783",1947,9,2,"1","1",NA,0,64,1,"1"
"15047831302","150478313","1504783",1944,8,2,"1","1",NA,0,67,4,"1"
"15047831401","150478314","1504783",1931,5,2,"1","5",3,0,80,1,"1"
"15047831501","150478315","1504783",1940,9,2,"1","5",NA,0,71,1,"1"
"15047831601","150478316","1504783",1944,6,2,"1","1",NA,0,67,1,"1"
"15047831602","150478316","1504783",1933,4,2,"1","1",NA,0,78,1,"1"
"15047831701","150478317","1504783",1917,1,1,"1","5",1,0,94,1,"1"
"15115610102","151156101","1511561",1945,12,1,"1","2",NA,0,66,2,"2"
"15115620401","151156204","1511562",1947,2,2,"1","2",NA,0,64,4,"2"
"15115620502","151156205","1511562",1933,3,1,"2","1",NA,0,78,4,"2"
"15115630201","151156302","1511563",1928,5,2,"2","1",NA,0,83,4,"2"
"15115630501","151156305","1511563",1938,5,2,"2","1",NA,0,73,2,"2"
"15115630502","151156305","1511563",1943,12,2,"2","1",NA,0,68,2,"2"
"15115630702","151156307","1511563",1949,8,2,"2","1",NA,0,62,1,"2"
"15385910102","153859101","1538591",1936,2,2,"1","1",NA,0,75,1,"1"
"15385911001","153859110","1538591",1949,9,2,"1","6",NA,0,62,1,"1"
"15385911101","153859111","1538591",1940,12,2,"1","1",NA,0,71,1,"1"
"15385911102","153859111","1538591",1946,10,2,"1","1",NA,0,65,1,"1"
"15385911301","153859113","1538591",1950,4,2,"1","1",NA,0,61,2,"1"
"15385920202","153859202","1538592",1947,9,2,"1","1",NA,0,64,2,"1"
"15385920401","153859204","1538592",1950,6,2,"1","1",NA,0,61,2,"1"
"15385920402","153859204","1538592",1947,11,2,"1","1",NA,0,64,2,"1"
"15385920601","153859206","1538592",1950,4,2,"1","1",NA,0,61,1,"1"
"15385921201","153859212","1538592",1937,9,2,"1","5",2,0,74,1,"1"
"15385921602","153859216","1538592",1948,10,2,"1","1",NA,0,63,1,"1"
"15385921701","153859217","1538592",1939,1,2,"1","5",4,0,72,1,"1"
"15385930102","153859301","1538593",1948,4,1,"1","1",NA,0,63,3,"1"
"15385930401","153859304","1538593",1942,7,1,"1","1",NA,0,69,2,"1"
"15385930402","153859304","1538593",1950,7,1,"1","1",NA,0,61,1,"1"
"15385930602","153859306","1538593",1947,6,1,"1","1",NA,0,64,2,"1"
"15385930701","153859307","1538593",1946,10,1,"2","1",NA,0,65,3,"1"
"15385930901","153859309","1538593",1941,11,1,"1","1",NA,0,70,1,"2"
"15385931301","153859313","1538593",1944,10,1,"1","5",4,0,67,2,"1"
"15404410201","154044102","1540441",1950,8,2,"1","1",NA,0,61,2,"1"
"15404410202","154044102","1540441",1950,6,2,"1","1",NA,0,61,1,"1"
"15404410901","154044109","1540441",1951,7,2,"1","1",NA,0,60,2,"1"
"15404410902","154044109","1540441",1950,12,2,"1","1",NA,0,61,3,"1"
"15404411101","154044111","1540441",1932,8,2,"1","5",2,0,79,1,"1"
"15404411301","154044113","1540441",1951,6,2,"1","5",5,0,60,3,"1"
"15404411401","154044114","1540441",1937,7,2,"1","5",4,0,74,2,"1"
"15404411501","154044115","1540441",1936,3,2,"1","1",NA,0,75,1,"1"
"15404411502","154044115","1540441",1933,12,2,"1","1",NA,0,78,1,"1"
"15404411701","154044117","1540441",1934,7,2,"1","5",NA,0,77,1,"1"
"15404411901","154044119","1540441",1933,8,2,"1","1",NA,0,78,1,"1"
"15404411902","154044119","1540441",1926,4,2,"1","1",NA,0,85,1,"1"
"15404412001","154044120","1540441",1937,2,1,"1","5",2,0,74,1,"1"
"15404412101","154044121","1540441",1937,12,2,"1","1",NA,0,74,1,"1"
"15404412102","154044121","1540441",1934,2,1,"2","1",NA,0,77,1,"1"
"15404412201","154044122","1540441",1944,9,2,"1","1",NA,0,67,1,"1"
"15404412202","154044122","1540441",1943,6,2,"1","1",NA,0,68,3,"1"
"15404412301","154044123","1540441",1944,1,2,"1","1",NA,0,67,1,"1"
"15404412302","154044123","1540441",1944,7,2,"1","1",NA,0,67,2,"1"
"15404412401","154044124","1540441",1951,5,2,"1","1",NA,0,60,1,"1"
"15404412501","154044125","1540441",1951,10,2,"1","1",NA,0,60,2,"1"
"15404412601","154044126","1540441",1947,4,2,"1","1",NA,0,64,1,"1"
"15404412602","154044126","1540441",1950,12,2,"1","1",NA,0,61,2,"1"
"15404412701","154044127","1540441",1918,4,2,"1","5",1,0,93,1,"1"
"15404412801","154044128","1540441",1935,10,2,"1","1",NA,0,76,1,"1"
"15404412802","154044128","1540441",1933,7,2,"1","1",NA,0,78,1,"1"
"15404413001","154044130","1540441",1951,1,2,"1","2",NA,0,60,3,"1"
"15404413002","154044130","1540441",1951,12,2,"1","2",NA,0,60,1,"1"
"15404413101","154044131","1540441",1937,1,2,"1","1",NA,0,74,1,"1"
"15404413102","154044131","1540441",1937,8,2,"1","1",NA,0,74,1,"1"
"15404413301","154044133","1540441",1949,6,2,"1","1",NA,0,62,1,"1"
"15404413302","154044133","1540441",1947,7,2,"1","1",NA,0,64,2,"1"
"15404420401","154044204","1540442",1940,10,2,"1","1",NA,0,71,2,"1"
"15404420402","154044204","1540442",1940,12,2,"1","1",NA,0,71,2,"1"
"15404420501","154044205","1540442",1939,1,2,"1","5",1,0,72,1,"1"
"15404420601","154044206","1540442",1938,10,2,"1","1",NA,0,73,2,"1"
"15404420602","154044206","1540442",1944,9,2,"1","1",NA,0,67,1,"1"
"15404420801","154044208","1540442",1942,11,2,"1","1",NA,0,69,4,"1"
"15404420802","154044208","1540442",1946,12,2,"1","1",NA,0,65,1,"1"
"15404421001","154044210","1540442",1947,7,2,"1","6",NA,0,64,1,"1"
"15404421201","154044212","1540442",1943,7,2,"1","1",NA,0,68,2,"1"
"15404421202","154044212","1540442",1944,7,2,"1","1",NA,0,67,2,"1"
"15404421301","154044213","1540442",1951,10,2,"1","1",NA,0,60,1,"1"
"15404421302","154044213","1540442",1944,8,2,"1","1",NA,0,67,2,"1"
"15404421601","154044216","1540442",1949,11,2,"2","1",NA,0,62,2,"1"
"15404421602","154044216","1540442",1933,7,2,"1","1",NA,1,78,1,"1"
"15404421801","154044218","1540442",1939,5,2,"1","5",2,0,72,1,"1"
"15404422001","154044220","1540442",1949,6,2,"1","1",NA,0,62,1,"1"
"15404422002","154044220","1540442",1949,4,2,"1","1",NA,0,62,1,"1"
"15404422101","154044221","1540442",1943,8,2,"1","1",NA,0,68,2,"1"
"15404422102","154044221","1540442",1943,11,2,"1","1",NA,0,68,3,"1"
"15404422201","154044222","1540442",1944,10,2,"1","1",NA,0,67,3,"1"
"15404422202","154044222","1540442",1946,7,2,"1","1",NA,0,65,2,"1"
"15404422301","154044223","1540442",1938,9,2,"1","1",NA,0,73,1,"1"
"15404422302","154044223","1540442",1947,3,2,"1","1",NA,0,64,1,"1"
"15404430101","154044301","1540443",1933,7,2,"1","1",NA,0,78,1,"2"
"15404430102","154044301","1540443",1929,11,2,"2","1",NA,0,82,2,"2"
"15404430201","154044302","1540443",1944,9,1,"2","1",NA,0,67,4,"2"
"15404430202","154044302","1540443",1943,12,1,"2","1",NA,0,68,4,"2"
"15404430301","154044303","1540443",1949,10,2,"1","1",NA,0,62,1,"1"
"15404430302","154044303","1540443",1951,8,2,"1","1",NA,0,60,2,"1"
"15404430501","154044305","1540443",1948,8,2,"1","1",NA,0,63,1,"1"
"15404430502","154044305","1540443",1947,3,2,"2","1",NA,0,64,4,"1"
"15404430601","154044306","1540443",1949,10,2,"1","1",NA,0,62,2,"1"
"15404430801","154044308","1540443",1946,10,1,"1","5",2,1,65,2,"2"
"15404431201","154044312","1540443",1931,12,2,"1","5",1,0,80,1,"2"
"15404431401","154044314","1540443",1949,10,2,"1","1",NA,0,62,1,"2"
"15404431402","154044314","1540443",1951,11,2,"1","1",NA,0,60,1,"2"
"15404431502","154044315","1540443",1949,11,2,"1","1",NA,0,62,2,"1"
"15404431601","154044316","1540443",1940,12,2,"2","1",NA,0,71,4,"1"
"15404431602","154044316","1540443",1942,9,2,"2","1",NA,0,69,3,"1"
"15404432001","154044320","1540443",1950,1,2,"1","5",4,0,61,1,"1"
"15404432301","154044323","1540443",1949,9,2,"2","1",NA,0,62,2,"2"
"15404432302","154044323","1540443",1950,5,2,"1","1",NA,1,61,1,"2"
"15404432401","154044324","1540443",1950,4,2,"1","5",4,0,61,2,"1"
"15405810101","154058101","1540581",1929,9,2,"2","1",NA,0,82,2,"2"
"15405810102","154058101","1540581",1932,12,2,"1","1",NA,0,79,NA,"2"
"15405810202","154058102","1540581",1951,6,2,"1","1",NA,0,60,3,"2"
"15405810601","154058106","1540581",1920,10,2,"1","5",1,0,91,1,"2"
"15405811001","154058110","1540581",1937,7,2,"1","5",4,0,74,2,"2"
"15405811102","154058111","1540581",1943,3,2,"2","1",NA,0,68,2,"2"
"15405811301","154058113","1540581",1938,11,2,"1","5",4,0,73,1,"2"
"15405830201","154058302","1540583",1951,1,1,"2","4",6,0,60,4,"2"
"15405830401","154058304","1540583",1942,1,1,"1","1",NA,0,69,2,"2"
"15405830402","154058304","1540583",1940,1,1,"2","1",NA,0,71,4,"2"
"15405831101","154058311","1540583",1944,1,1,"2","5",5,0,67,3,"2"
"15405831301","154058313","1540583",1938,4,2,"2","1",NA,0,73,1,"2"
"15405831302","154058313","1540583",1928,10,2,"2","1",NA,0,83,1,"2"
"15405831601","154058316","1540583",1951,2,2,"1","5",1,0,60,1,"2"
"15405831701","154058317","1540583",1936,12,1,"2","5",4,0,75,2,"2"
"15405831801","154058318","1540583",1941,5,2,"2","1",NA,0,70,4,"2"
"15405831802","154058318","1540583",1947,4,2,"2","1",NA,0,64,3,"2"
"15462810101","154628101","1546281",1930,9,2,"1","5",4,0,81,2,"1"
"15462810301","154628103","1546281",1934,9,2,"1","5",1,0,77,1,"1"
"15462810501","154628105","1546281",1937,10,2,"2","1",NA,0,74,1,"1"
"15462810502","154628105","1546281",1932,11,2,"1","1",NA,0,79,1,"1"
"15462810601","154628106","1546281",1931,6,2,"1","1",NA,0,80,1,"1"
"15462810602","154628106","1546281",1935,1,2,"1","1",NA,0,76,1,"1"
"15462810802","154628108","1546281",1941,6,2,"1","2",NA,0,70,2,"1"
"15462810901","154628109","1546281",1933,4,2,"1","5",2,0,78,1,"1"
"15462811001","154628110","1546281",1937,11,2,"1","5",1,0,74,1,"1"
"15462811101","154628111","1546281",1928,9,2,"1","1",NA,0,83,1,"1"
"15462811102","154628111","1546281",1933,10,2,"1","1",NA,0,78,1,"1"
"15462811301","154628113","1546281",1920,10,2,"1","5",2,0,91,1,"1"
"15462811501","154628115","1546281",1925,7,2,"1","1",NA,0,86,1,"1"
"15462811502","154628115","1546281",1929,7,2,"1","1",NA,0,82,1,"1"
"15462820101","154628201","1546282",1933,9,2,"1","5",5,0,78,1,"1"
"15462820201","154628202","1546282",1941,10,2,"2","1",NA,0,70,1,"1"
"15462820202","154628202","1546282",1940,3,2,"2","1",NA,0,71,1,"1"
"15462820301","154628203","1546282",1951,11,2,"1","1",NA,0,60,1,"1"
"15462820302","154628203","1546282",1947,8,2,"1","1",NA,0,64,1,"1"
"15462820801","154628208","1546282",1945,12,2,"1","2",NA,0,66,4,"1"
"15462821001","154628210","1546282",1927,11,2,"1","1",NA,0,84,1,"1"
"15462821002","154628210","1546282",1930,8,2,"1","1",NA,0,81,1,"1"
"15462821101","154628211","1546282",1921,9,2,"1","5",2,0,90,1,"1"
"15462821201","154628212","1546282",1945,1,2,"1","2",NA,0,66,1,"1"
"15462830201","154628302","1546283",1949,12,2,"1","1",NA,0,62,1,"1"
"15462830202","154628302","1546283",1950,12,2,"1","1",NA,0,61,2,"1"
"15462830301","154628303","1546283",1923,5,2,"1","5",4,0,88,2,"1"
"15462830601","154628306","1546283",1950,7,2,"1","5",1,0,61,1,"1"
"15462830701","154628307","1546283",1936,6,2,"1","5",4,0,75,2,"1"
"15462830801","154628308","1546283",1927,3,2,"1","5",4,0,84,1,"1"
"15462830902","154628309","1546283",1949,8,2,"1","1",NA,0,62,1,"1"
"15462831002","154628310","1546283",1950,8,2,"1","1",NA,0,61,3,"1"
"15462831101","154628311","1546283",1942,11,2,"1","5",1,0,69,1,"1"
"15462831201","154628312","1546283",1948,7,2,"1","6",NA,0,63,1,"1"
"15463110301","154631103","1546311",1946,4,2,"1","1",NA,0,65,1,"1"
"15463110302","154631103","1546311",1947,1,2,"2","1",NA,0,64,4,"1"
"15463110401","154631104","1546311",1947,3,2,"1","1",NA,0,64,1,"1"
"15463110402","154631104","1546311",1948,7,2,"1","1",NA,0,63,4,"1"
"15463110601","154631106","1546311",1945,12,2,"1","1",NA,0,66,1,"1"
"15463110602","154631106","1546311",1944,8,2,"2","1",NA,0,67,1,"1"
"15463110701","154631107","1546311",1920,8,2,"1","5",NA,0,91,1,"1"
"15463110901","154631109","1546311",1950,5,2,"1","1",NA,0,61,1,"1"
"15463110902","154631109","1546311",1949,8,2,"1","1",NA,0,62,2,"1"
"15463111102","154631111","1546311",1950,6,2,"1","1",NA,0,61,1,"1"
"15463111301","154631113","1546311",1937,1,2,"1","5",NA,0,74,NA,"1"
"15463111401","154631114","1546311",1940,5,2,"1","5",1,0,71,1,"1"
"15463111501","154631115","1546311",1911,12,2,"1","5",1,0,100,1,"1"
"15463111802","154631118","1546311",1943,8,2,"1","1",NA,0,68,1,"1"
"15463112001","154631120","1546311",1951,9,2,"1","1",NA,1,60,4,"1"
"15463112101","154631121","1546311",1932,12,2,"1","5",2,0,79,1,"1"
"15463112301","154631123","1546311",1937,10,2,"1","5",1,0,74,1,"1"
"15463112402","154631124","1546311",1951,9,2,"1","1",NA,0,60,3,"1"
"15463112501","154631125","1546311",1941,3,2,"1","5",1,0,70,1,"1"
"15463112601","154631126","1546311",1945,7,2,"1","5",2,0,66,2,"1"
"15463113101","154631131","1546311",1949,8,2,"1","5",2,0,62,1,"1"
"15463113201","154631132","1546311",1951,8,2,"1","1",NA,0,60,1,"1"
"15463120701","154631207","1546312",1927,11,2,"1","5",4,0,84,2,"1"
"15463121001","154631210","1546312",1941,2,2,"1","1",NA,0,70,1,"1"
"15463121002","154631210","1546312",1933,7,2,"1","1",NA,0,78,3,"1"
"15463121701","154631217","1546312",1929,4,2,"1","5",1,0,82,1,"1"
"15463122101","154631221","1546312",1942,3,2,"1","1",NA,0,69,1,"1"
"15463122102","154631221","1546312",1937,11,2,"1","1",NA,0,74,1,"1"
"15463130201","154631302","1546313",1950,1,2,"1","5",1,1,61,1,"2"
"15463130502","154631305","1546313",1948,2,2,"1","1",NA,0,63,2,"2"
"15467610101","154676101","1546761",1935,12,2,"1","1",NA,1,76,1,"1"
"15467610102","154676101","1546761",1940,5,2,"1","1",NA,0,71,1,"1"
"15467610301","154676103","1546761",1941,1,2,"1","1",NA,0,70,1,"1"
"15467610302","154676103","1546761",1936,7,2,"1","1",NA,0,75,1,"1"
"15467610401","154676104","1546761",1936,8,2,"1","1",NA,0,75,1,"1"
"15467610402","154676104","1546761",1935,11,2,"1","1",NA,1,76,1,"1"
"15467610601","154676106","1546761",1940,7,2,"1","5",2,1,71,1,"1"
"15467610701","154676107","1546761",1949,8,2,"1","5",5,0,62,1,"1"
"15467610802","154676108","1546761",1947,7,2,"1","1",NA,0,64,1,"1"
"15467611101","154676111","1546761",1951,6,2,"1","2",NA,0,60,1,"1"
"15467611102","154676111","1546761",1950,9,2,"1","2",NA,1,61,3,"1"
"15467611201","154676112","1546761",1920,5,2,"1","5",1,0,91,1,"1"
"15467611301","154676113","1546761",1931,10,2,"1","5",1,0,80,1,"1"
"15467611501","154676115","1546761",1943,10,1,"2","1",NA,0,68,4,"1"
"15467611601","154676116","1546761",1934,10,2,"1","5",4,0,77,1,"1"
"15467611801","154676118","1546761",1936,8,1,"1","6",NA,0,75,1,"1"
"15467612201","154676122","1546761",1928,7,2,"1","5",2,0,83,1,"1"
"15467612401","154676124","1546761",1927,3,2,"1","5",2,0,84,1,"1"
"15467620101","154676201","1546762",1950,7,2,"1","5",5,1,61,2,"1"
"15467620201","154676202","1546762",1944,10,2,"1","1",NA,0,67,1,"1"
"15467620202","154676202","1546762",1944,10,2,"1","1",NA,0,67,1,"1"
"15467620501","154676205","1546762",1945,2,2,"1","1",NA,1,66,1,"1"
"15467620601","154676206","1546762",1931,1,2,"1","1",NA,0,80,3,"1"
"15467620602","154676206","1546762",1933,7,2,"1","1",NA,0,78,1,"1"
"15467620701","154676207","1546762",1950,1,2,"1","5",1,0,61,1,"1"
"15467620801","154676208","1546762",1935,1,2,"1","5",1,0,76,1,"1"
"15467620901","154676209","1546762",1946,7,2,"1","1",NA,0,65,2,"1"
"15467620902","154676209","1546762",1946,7,2,"1","1",NA,0,65,1,"1"
"15467621101","154676211","1546762",1923,9,2,"1","1",NA,0,88,1,"1"
"15467621102","154676211","1546762",1927,1,2,"1","1",NA,0,84,1,"1"
"15467621201","154676212","1546762",1944,3,2,"1","5",1,0,67,1,"1"
"15467621501","154676215","1546762",1941,1,2,"1","1",NA,0,70,1,"1"
"15467621502","154676215","1546762",1944,9,2,"1","1",NA,0,67,1,"1"
"15467621601","154676216","1546762",1929,2,2,"1","6",NA,0,82,1,"1"
"15467621701","154676217","1546762",1947,5,2,"1","5",1,0,64,1,"1"
"15467621901","154676219","1546762",1942,1,2,"1","1",NA,0,69,1,"1"
"15467621902","154676219","1546762",1934,9,2,"1","1",NA,0,77,1,"1"
"15467622001","154676220","1546762",1923,4,2,"1","1",NA,0,88,1,"1"
"15467622002","154676220","1546762",1923,1,2,"1","1",NA,0,88,1,"1"
"15467630101","154676301","1546763",1927,5,2,"1","5",1,0,84,1,"1"
"15467630201","154676302","1546763",1936,5,2,"1","6",NA,0,75,1,"1"
"15467630401","154676304","1546763",1945,3,2,"1","1",NA,0,66,1,"1"
"15467630402","154676304","1546763",1945,7,2,"1","1",NA,0,66,1,"1"
"15467630601","154676306","1546763",1949,9,2,"1","2",NA,0,62,1,"1"
"15467630702","154676307","1546763",1946,8,2,"1","1",NA,0,65,2,"1"
"15467630801","154676308","1546763",1934,3,2,"1","5",2,0,77,1,"1"
"15467631201","154676312","1546763",1941,8,2,"1","1",NA,0,70,1,"1"
"15467631202","154676312","1546763",1939,6,2,"1","1",NA,0,72,1,"1"
"15467631501","154676315","1546763",1948,5,2,"1","1",NA,0,63,1,"1"
"15467631502","154676315","1546763",1945,5,2,"1","2",NA,0,66,2,"1"
"15467631601","154676316","1546763",1928,12,2,"1","5",1,0,83,1,"1"
"15467631701","154676317","1546763",1951,5,2,"1","2",NA,0,60,1,"1"
"15467631702","154676317","1546763",1949,10,2,"1","2",NA,0,62,1,"1"
"15467631901","154676319","1546763",1942,9,2,"1","1",NA,0,69,1,"1"
"15467631902","154676319","1546763",1938,5,2,"1","1",NA,0,73,2,"1"
"15467632001","154676320","1546763",1947,9,2,"1","1",NA,0,64,1,"1"
"15467632002","154676320","1546763",1946,10,2,"1","1",NA,0,65,1,"1"
"15467632101","154676321","1546763",1948,1,2,"1","5",1,0,63,1,"1"
"15467632301","154676323","1546763",1933,2,2,"1","5",1,0,78,1,"1"
"15467632501","154676325","1546763",1944,4,2,"1","6",NA,0,67,1,"1"
"15467632601","154676326","1546763",1941,7,2,"1","1",NA,0,70,1,"1"
"15467632602","154676326","1546763",1940,1,2,"1","1",NA,0,71,3,"1"
"15567610101","155676101","1556761",1944,9,2,"1","1",NA,0,67,1,"1"
"15567610102","155676101","1556761",1938,11,2,"1","1",NA,0,73,1,"1"
"15567610201","155676102","1556761",1949,9,2,"1","1",NA,0,62,1,"1"
"15567610401","155676104","1556761",1950,5,2,"1","1",NA,0,61,1,"1"
"15567610402","155676104","1556761",1910,10,2,"1","3",1,0,101,3,"1"
"15567610701","155676107","1556761",1931,7,2,"1","5",1,0,80,1,"1"
"15567610901","155676109","1556761",1949,1,2,"1","3",2,0,62,2,"1"
"15567611301","155676113","1556761",1936,11,2,"1","5",1,0,75,1,"1"
"15567611501","155676115","1556761",1943,12,2,"1","5",1,0,68,1,"1"
"15567611802","155676118","1556761",1951,11,2,"2","1",NA,0,60,2,"1"
"15567612101","155676121","1556761",1939,9,2,"1","1",NA,0,72,1,"1"
"15567612102","155676121","1556761",1935,11,2,"1","1",NA,0,76,1,"1"
"15567612201","155676122","1556761",1924,6,2,"1","5",1,0,87,1,"1"
"15567612302","155676123","1556761",1948,6,2,"1","1",NA,0,63,1,"1"
"15567620101","155676201","1556762",1937,9,2,"1","5",NA,0,74,1,"1"
"15567620201","155676202","1556762",1934,12,2,"1","1",NA,0,77,1,"1"
"15567620202","155676202","1556762",1931,10,2,"1","1",NA,0,80,3,"1"
"15567620601","155676206","1556762",1941,7,2,"1","1",NA,0,70,1,"1"
"15567620602","155676206","1556762",1944,2,2,"1","1",NA,1,67,1,"1"
"15567620701","155676207","1556762",1942,9,2,"1","1",NA,0,69,3,"1"
"15567621101","155676211","1556762",1935,7,2,"1","1",NA,0,76,1,"1"
"15567621102","155676211","1556762",1928,2,2,"1","1",NA,0,83,1,"1"
"15567621201","155676212","1556762",1950,12,2,"1","1",NA,0,61,2,"1"
"15567621301","155676213","1556762",1950,7,2,"1","5",2,0,61,2,"1"
"15567630101","155676301","1556763",1947,1,2,"1","2",NA,1,64,1,"2"
"15567630201","155676302","1556763",1942,12,2,"1","2",NA,0,69,1,"1"
"15567630401","155676304","1556763",1943,1,2,"1","5",1,0,68,1,"2"
"15567630601","155676306","1556763",1949,5,2,"1","5",2,0,62,1,"2"
"15567630701","155676307","1556763",1948,2,1,"1","2",NA,0,63,1,"2"
"15567630702","155676307","1556763",1950,1,2,"1","2",NA,0,61,2,"2"
"15567630801","155676308","1556763",1946,3,2,"1","5",NA,0,65,1,"2"
"15567631101","155676311","1556763",1922,12,2,"1","5",NA,0,89,1,"2"
"15823110302","158231103","1582311",1948,7,2,"1","1",NA,0,63,2,"1"
"15823110401","158231104","1582311",1929,1,2,"1","5",NA,0,82,1,"1"
"15823110501","158231105","1582311",1910,3,2,"2","5",4,0,101,2,"2"
"15823110601","158231106","1582311",1927,3,2,"1","5",1,0,84,1,"2"
"15823110801","158231108","1582311",1950,10,2,"1","1",NA,0,61,2,"2"
"15823111001","158231110","1582311",1947,3,1,"2","5",4,0,64,2,"2"
"15823111201","158231112","1582311",1934,12,1,"2","1",NA,0,77,3,"2"
"15823111202","158231112","1582311",1949,1,2,"2","1",NA,0,62,3,"2"
"15823120201","158231202","1582312",1941,12,2,"1","1",NA,0,70,1,"2"
"15823120202","158231202","1582312",1942,7,2,"1","1",NA,0,69,3,"2"
"15823120701","158231207","1582312",1941,2,2,"2","5",5,0,70,2,"1"
"15823120801","158231208","1582312",1940,10,2,"1","5",5,0,71,2,"1"
"15823121001","158231210","1582312",1933,2,2,"1","5",4,0,78,1,"2"
"15823121101","158231211","1582312",1945,6,2,"1","1",NA,0,66,3,"1"
"15823121201","158231212","1582312",1943,6,2,"2","5",4,0,68,2,"2"
"15823121401","158231214","1582312",1944,7,2,"2","1",NA,0,67,2,"2"
"15823121402","158231214","1582312",1948,5,2,"2","1",NA,0,63,2,"2"
"15823130101","158231301","1582313",1941,9,2,"1","1",NA,0,70,3,"1"
"15823130201","158231302","1582313",1946,5,2,"1","1",NA,0,65,2,"1"
"15823130202","158231302","1582313",1936,1,2,"1","1",NA,0,75,2,"1"
"15823130701","158231307","1582313",1949,8,2,"1","1",NA,0,62,2,"1"
"15823130901","158231309","1582313",1948,11,2,"4","2",NA,0,63,2,"1"
"15823130902","158231309","1582313",1942,12,2,"4","2",NA,0,69,3,"1"
"15823131101","158231311","1582313",1946,4,2,"1","1",NA,0,65,2,"1"
"15823131102","158231311","1582313",1947,5,2,"1","1",NA,0,64,3,"1"
"15823131201","158231312","1582313",1944,6,2,"1","1",NA,0,67,2,"1"
"15823131202","158231312","1582313",1931,6,1,"1","1",NA,0,80,2,"1"
"15823131401","158231314","1582313",1932,10,2,"1","5",2,0,79,1,"1"
"15823131502","158231315","1582313",1950,11,2,"1","1",NA,1,61,4,"1"
"15823131701","158231317","1582313",1933,3,2,"1","2",NA,0,78,2,"1"
"15823131702","158231317","1582313",1946,10,2,"4","2",NA,0,65,2,"1"
"15823131901","158231319","1582313",1947,4,2,"2","2",NA,0,64,2,"1"
"15823131902","158231319","1582313",1950,3,2,"1","2",NA,0,61,3,"1"
"15827810201","158278102","1582781",1944,10,2,"1","1",NA,0,67,1,"1"
"15827810202","158278102","1582781",1940,6,2,"1","1",NA,0,71,2,"1"
"15827810301","158278103","1582781",1950,10,2,"1","5",5,0,61,1,"1"
"15827810401","158278104","1582781",1951,6,2,"1","1",NA,0,60,4,"1"
"15827810601","158278106","1582781",1948,9,2,"1","1",NA,0,63,3,"1"
"15827810602","158278106","1582781",1947,9,2,"1","1",NA,0,64,2,"1"
"15827810701","158278107","1582781",1936,4,2,"1","5",1,0,75,1,"1"
"15827811101","158278111","1582781",1935,9,2,"1","5",2,0,76,1,"1"
"15827811401","158278114","1582781",1930,8,2,"1","5",1,0,81,1,"1"
"15827811601","158278116","1582781",1931,10,2,"1","5",1,0,80,1,"1"
"15827811701","158278117","1582781",1926,12,2,"2","5",1,0,85,1,"1"
"15827811801","158278118","1582781",1946,10,2,"1","5",4,0,65,2,"1"
"15827811902","158278119","1582781",1951,10,2,"2","1",NA,0,60,1,"1"
"15827812001","158278120","1582781",1941,9,2,"2","3",4,0,70,4,"1"
"15827812101","158278121","1582781",1946,9,2,"1","1",NA,0,65,2,"1"
"15827812102","158278121","1582781",1937,12,2,"1","1",NA,0,74,2,"1"
"15827820201","158278202","1582782",1935,10,2,"1","2",NA,0,76,1,"1"
"15827820202","158278202","1582782",1937,7,2,"1","2",NA,0,74,1,"1"
"15827820301","158278203","1582782",1936,10,2,"1","1",NA,0,75,1,"1"
"15827820302","158278203","1582782",1940,8,2,"1","1",NA,0,71,2,"1"
"15827820401","158278204","1582782",1951,12,2,"1","1",NA,0,60,2,"1"
"15827820402","158278204","1582782",1951,8,2,"1","1",NA,0,60,2,"1"
"15827820501","158278205","1582782",1938,1,2,"1","1",NA,0,73,1,"1"
"15827820502","158278205","1582782",1934,4,2,"1","2",NA,0,77,1,"1"
"15827820901","158278209","1582782",1943,6,2,"1","5",2,0,68,1,"1"
"15827821201","158278212","1582782",1941,8,2,"1","5",4,0,70,1,"1"
"15827830401","158278304","1582783",1941,11,2,"1","5",2,0,70,1,"1"
"15827830502","158278305","1582783",1951,2,2,"1","1",NA,0,60,1,"1"
"15827830801","158278308","1582783",1921,9,2,"1","5",1,0,90,1,"1"
"15827831201","158278312","1582783",1949,9,2,"2","1",NA,0,62,3,"1"
"15827831202","158278312","1582783",1950,8,2,"1","1",NA,0,61,1,"1"
"15827831301","158278313","1582783",1948,1,1,"1","1",NA,0,63,1,"1"
"15827831302","158278313","1582783",1949,12,2,"1","1",NA,0,62,1,"1"
"15827831902","158278319","1582783",1949,4,2,"1","1",NA,0,62,1,"1"
"15827832201","158278322","1582783",1951,9,2,"1","1",NA,0,60,1,"1"
"16010410101","160104101","1601041",1949,4,1,"2","1",NA,0,62,3,"2"
"16010410102","160104101","1601041",1937,8,1,"2","1",NA,1,74,4,"2"
"16010410201","160104102","1601041",1930,10,2,"2","5",1,0,81,2,"2"
"16010410401","160104104","1601041",1949,7,1,"2","1",NA,1,62,3,"2"
